"","Task","Muscle","Mean_Dif","SD_Dif","Min_Dif","Max_Dif"
"253","task08","Anconeus",4.61468135449995,5.23886532534671,0.00280869211760758,43.9317230383602
"254","task08","Anterior Deltoid",8.02768790071933,4.98725070287518,0.0112540106555983,27.0238642577787
"255","task08","Anterior Supraspinatus",6.13773867802148,7.48309956888729,0.00668917625370957,55.4589852108933
"256","task08","Biceps Long Head",9.70537156371944,8.74777279267947,0.00831698199860043,56.2635275942743
"257","task08","Biceps Short Head",7.92099468795212,5.63977764967812,0.00466479382570029,34.1665864042504
"258","task08","Brachialis",9.73033989476652,7.4514503532339,0.0030428079345981,44.8089266863311
"259","task08","Brachioradialis",6.11279620154226,6.7399047389598,0.00109082755637058,56.3349375393854
"260","task08","Coracobrachialis",4.08076318737993,4.9791548241125,0.00134153947762972,41.0212438008759
"261","task08","Inferior Infraspinatus",3.72291001310136,4.35241094624811,2.21569066001237e-05,32.7397926438101
"262","task08","Inferior Latissimus Dorsi",2.94831196224604,3.33077556592395,0.00042146007096438,27.2150005500919
"263","task08","Inferior Pectoralis Major",2.51994761214193,2.36510996229019,0.00227927260889261,16.1194852968929
"264","task08","Inferior Rhombiod",1.30436004368961,1.43932661633195,0.000234667468064639,15.2864284566282
"265","task08","Inferior Serratus Anterior",3.43597118593293,2.2580122033485,0.0013665808051897,11.0279204507769
"266","task08","Inferior Subscapularis",4.81000441895076,5.53550446144041,0.00813163018240015,41.2111405278601
"267","task08","Inferior Trapezius, Scapula",3.09231469213223,3.49949391725792,0.000201668282269855,29.8064713384876
"268","task08","Levator Scapula",1.47114991639593,1.64645959378296,0.000495362296972248,12.2743314997868
"269","task08","Middle Deltoid",3.82877643804021,3.07343884647495,0.00439598240908001,18.8577365864154
"270","task08","Middle Latissimus Dorsi",2.59881269756903,2.98031156159641,0.00137104651721998,30.4802292518559
"271","task08","Middle Pectoralis Major",4.08375796636115,3.58369808215515,0.000601307838199894,27.7485871950683
"272","task08","Middle Serratus Anterior",3.14803989151655,3.32443279189124,0.00205084071012724,23.9961560000526
"273","task08","Middle Subscapularis",5.28907859534645,5.6035521821585,0.00530691480205014,59.0599651201701
"274","task08","Middle Trapezius, Scapula",1.39389363503727,1.58334557517036,9.91869364355493e-05,13.743743435229
"275","task08","Pectoralis Minor",5.68555744012041,6.38836287825808,0.00345318657422254,48.89421245072
"276","task08","Posterior Deltoid",2.88751940787904,3.18731413094244,0.00123227629631459,23.913365832439
"277","task08","Posterior Supraspinatus",5.43823217749429,6.60210258460507,0.00102356675869003,46.4450654625055
"278","task08","Pronator Quadratus",9.55979183057035,6.32365272134443,0.00268549789130113,44.2282374425078
"279","task08","Pronator Teres, Humeral",12.6873085786916,7.97502209601936,0.000860240142600333,46.5063343590522
"280","task08","Pronator Teres, Ulnar",5.40637438580545,6.65950313874988,0.0064850546791595,71.3206733691939
"281","task08","Superior Infraspinatus",4.05610963539292,4.68336039189615,0.00134143860499014,31.4480496379364
