"","Task","DOF","Muscle","M","SD","Median","Min","Max"
"1387","task10","5dof","Anconeus",42.3611481747711,28.0865944389877,39.0178523162985,0.0180115284094062,99.9721973708258
"1388","task10","5dof","Anterior Deltoid",47.7349595612958,28.0554913138734,46.766567858917,0.0161125342162727,99.9523592252915
"1389","task10","5dof","Anterior Supraspinatus",50.302621462569,28.5170666641226,50.1826582539058,0.00293544230235421,99.9807032009453
"1390","task10","5dof","Biceps Long Head",70.1459767633327,21.9313622299011,74.3199231910143,0.0576693369062742,99.9817019062515
"1391","task10","5dof","Biceps Short Head",79.713189515189,14.7802306010952,82.712255347799,15.855693683626,99.9951049810037
"1392","task10","5dof","Brachialis",84.7427234753063,13.4860516623953,88.5274429331159,12.4671177568382,99.9996136631502
"1393","task10","5dof","Brachioradialis",68.5215849676457,24.6544690044723,74.1541583722629,0.162681597256664,99.9951426912381
"1394","task10","5dof","Coracobrachialis",47.3805875933497,28.126630945777,45.8642634750934,0.000210057637195504,99.9886947224816
"1395","task10","5dof","Inferior Infraspinatus",43.8186708554878,26.90887720985,41.4238979445613,0.00673853902242172,99.9661693734401
"1396","task10","5dof","Inferior Latissimus Dorsi",51.3542417365964,28.4854800207617,52.0336971272965,0.0335002821320818,99.9863435058672
"1397","task10","5dof","Inferior Pectoralis Major",51.0493579720056,25.5431510384936,51.1998002467746,0.00469336192110426,99.979867405756
"1398","task10","5dof","Inferior Rhombiod",50.102681996263,28.6683966383483,49.9482404377138,0.00585188711229034,99.9840832895424
"1399","task10","5dof","Inferior Serratus Anterior",50.0523040018817,29.0733556499694,49.8144335525823,0.00676158003993232,99.9965709420067
"1400","task10","5dof","Inferior Subscapularis",54.7458254434314,27.7537030394381,56.5488394022855,0.00753679454812417,99.9999757771592
"1401","task10","5dof","Inferior Trapezius, Scapula",49.4773675555447,28.734151187251,49.3556081591956,0.000764480400949896,99.9628170656649
"1402","task10","5dof","Levator Scapula",49.6423121518374,28.9869000497279,49.4497188788072,0.00521843481270934,99.966045577635
"1403","task10","5dof","Middle Deltoid",48.9531826361535,23.9236800203883,48.8564216606872,0.0943529783057007,99.9513679984562
"1404","task10","5dof","Middle Latissimus Dorsi",51.7580200571495,28.9302983000515,52.5918743157437,0.00745463442495264,99.9840253949279
"1405","task10","5dof","Middle Pectoralis Major",49.7807522421909,28.2023901818911,49.9817070758541,0.00837244404057191,99.9916465046587
"1406","task10","5dof","Middle Serratus Anterior",49.9447159202616,28.8557144853817,49.6979278640533,0.0149303904209197,99.9804670509708
"1407","task10","5dof","Middle Subscapularis",53.921333198195,27.7879932533353,56.021179414506,0.0393886319540071,99.9863942292567
"1408","task10","5dof","Middle Trapezius, Scapula",49.6723821892572,28.9486216825826,49.4980093335097,0.0175390332518677,99.989437886701
"1409","task10","5dof","Pectoralis Minor",50.1744038324327,28.807888419241,50.4414667843839,0.0464963610312064,99.9787713144436
"1410","task10","5dof","Posterior Deltoid",51.4135887954424,27.7205988653847,52.0831598491945,0.0232096968158735,99.9913320197632
"1411","task10","5dof","Posterior Supraspinatus",49.2266842991192,28.8180530927236,48.5766034191647,0.000376046059169521,99.9658053883036
"1412","task10","5dof","Pronator Quadratus",88.005786079996,10.0472583498472,90.5280237438239,34.4628670104654,99.9995003429423
"1413","task10","5dof","Pronator Teres, Humeral",89.6596897255894,8.92651943510555,91.9597558429497,41.0833515163453,99.9992154166103
"1414","task10","5dof","Pronator Teres, Ulnar",67.0339607284884,25.3167825300098,73.0287607471803,0.104474408554034,99.993946519161
"1415","task10","5dof","Superior Infraspinatus",46.0897032877424,28.017383873431,44.2906533137938,0.00795347353107489,99.9993080605239
"1416","task10","5dof","Superior Latissimus Dorsi",51.1642323646987,29.0690776998029,51.9116926011231,0.000509511404844787,99.9952900570117
"1417","task10","5dof","Superior Pectoralis Major",49.542488437835,28.5738534631741,49.5822559673528,0.0195448242747642,99.9956719669986
"1418","task10","5dof","Superior Rhombiod",49.6000748318774,28.8838785397484,48.893984561348,0.0316891985677192,99.994828467481
"1419","task10","5dof","Superior Serratus Anterior",49.9694262921706,28.9286584582457,49.9111728494792,0.000972260861270557,99.9917034344429
"1420","task10","5dof","Superior Subscapularis",50.8060663300096,28.9716822577289,51.4092420046409,0.0186517828071997,99.9991074434991
"1421","task10","5dof","Superior Trapezius, Scapula",50.4480688341157,28.9105965052837,50.5774864053971,0.00125397747461897,99.9905545537473
"1422","task10","5dof","Supinator",6.13998844358474,5.20091290527415,4.72575373822767,0.00124612830087051,37.0104501030507
"1423","task10","5dof","Teres Major",56.0940671669762,26.5260796671111,58.2507561569238,0.123237636864371,99.9820500329667
"1424","task10","5dof","Teres Minor",44.7219243490247,27.40024332241,42.459744644389,0.00879213458578887,99.9990543600035
"1425","task10","5dof","Trapezius, Clavicle",49.8644416058149,29.0785354856275,50.1317134377165,0.0199424040305374,99.994547067054
"1426","task10","5dof","Triceps Lateral Head",11.9581237091719,10.6697968543602,8.90615857697671,0.00203911215551356,71.4659607168739
"1427","task10","5dof","Triceps Long Head",7.2239174769087,6.35459615605726,5.47328618976553,0.00300605893264749,45.0025885110934
"1428","task10","5dof","Triceps Medial Head",9.48720914629512,8.41888024875412,7.15331183964266,0.000194189480816342,61.0508063271421
"1429","task10","8dof","Anconeus",43.3120264005385,28.1577952830359,40.6181482636831,0.00823014471788008,99.9872859613626
"1430","task10","8dof","Anterior Deltoid",88.3182401213585,10.6070056218837,91.2786381636246,18.5994328570677,99.9955465843286
"1431","task10","8dof","Anterior Supraspinatus",49.7024502830169,28.5635109402731,49.917463816072,0.0123392306935144,99.9917806330963
"1432","task10","8dof","Biceps Long Head",69.4783518518463,22.3404124532717,73.727287118368,0.178234820548384,99.9991875091892
"1433","task10","8dof","Biceps Short Head",81.2638312830306,13.8528391105076,83.984453360863,17.0032700483251,99.9967185927054
"1434","task10","8dof","Brachialis",84.6632404128508,13.7378857952555,88.5882526077059,8.52831257761548,99.9991589171058
"1435","task10","8dof","Brachioradialis",67.8805959368636,25.1797796619909,73.923528837523,0.00725847532885293,99.9973729351046
"1436","task10","8dof","Coracobrachialis",49.9295088300118,26.4904437113932,49.4970683891063,0.00503186383122856,99.9935316817566
"1437","task10","8dof","Inferior Infraspinatus",30.880334508829,23.1263784830325,25.8846976729586,0.00115758983710856,99.9242469483798
"1438","task10","8dof","Inferior Latissimus Dorsi",5.19068828986825,4.84494952193724,3.87355895540411,3.35046349969614e-05,44.0211297084879
"1439","task10","8dof","Inferior Pectoralis Major",3.27728532318832,3.02017000212333,2.41064760473464,3.60669898231969e-05,20.1705879918194
"1440","task10","8dof","Inferior Rhombiod",0.956317084174459,0.910105179294246,0.685475189230891,0.000203990548574944,7.01039623303845
"1441","task10","8dof","Inferior Serratus Anterior",2.88643387058598,1.77352663371351,2.68158771596007,0.00010860639019436,10.4740656800838
"1442","task10","8dof","Inferior Subscapularis",63.3601147620069,25.7346080707505,67.6929041694848,0.0127596067685753,99.9988436630655
"1443","task10","8dof","Inferior Trapezius, Scapula",2.41029398688049,2.21612147777817,1.76506198556,0.00066410091018286,16.2183604701867
"1444","task10","8dof","Levator Scapula",1.12946303811147,1.08319003064285,0.797609127574123,3.82874065693248e-05,9.15187490452052
"1445","task10","8dof","Middle Deltoid",18.0865045881381,11.6084897077058,16.8432459793805,0.00945793075514123,64.5211099840436
"1446","task10","8dof","Middle Latissimus Dorsi",4.12554695937645,3.758575178578,3.09631343007596,0.000820710670763197,29.2887178709585
"1447","task10","8dof","Middle Pectoralis Major",43.2535698595104,14.1868920480857,42.210391009285,0.283406473487391,99.2320682449934
"1448","task10","8dof","Middle Serratus Anterior",2.48326348020134,2.22320349983503,1.8447488351307,0.000200116202427394,15.6558148307548
"1449","task10","8dof","Middle Subscapularis",60.6096904924954,26.2908835425792,63.9741805896813,0.0446469509877256,99.9875317009369
"1450","task10","8dof","Middle Trapezius, Scapula",0.942890639614555,0.898591099487066,0.672890995564603,0.000405637436314346,7.48869547708259
"1451","task10","8dof","Pectoralis Minor",32.049868443574,24.9881890119985,26.3473516590435,0.000227800957786073,99.9708137152366
"1452","task10","8dof","Posterior Deltoid",47.957582236494,24.7853803706238,47.4150770074758,0.07744515083149,99.9823669852132
"1453","task10","8dof","Posterior Supraspinatus",45.7537075161635,28.6178628339041,43.991421055659,0.0180158438826405,99.95246234072
"1454","task10","8dof","Pronator Quadratus",88.3010326598418,9.86700468731657,90.804913659177,28.4122802056394,99.9998495977037
"1455","task10","8dof","Pronator Teres, Humeral",89.6187875681339,9.09736863927232,92.1098590849145,36.8185819827321,99.9998847573001
"1456","task10","8dof","Pronator Teres, Ulnar",67.4547320792257,24.9808813716135,73.2064969972536,0.0348263574974861,99.9920808537474
"1457","task10","8dof","Superior Infraspinatus",33.6659434654869,24.7991140640903,28.498205242333,0.00744231516813243,99.8862007171018
"1458","task10","8dof","Superior Latissimus Dorsi",5.85325096051864,5.40840188246621,4.27643097142498,0.000105007076728336,39.6720454837138
"1459","task10","8dof","Superior Pectoralis Major",88.2409368986441,10.7095183857037,91.3273136475111,24.4092964943654,99.9998856854708
"1460","task10","8dof","Superior Rhombiod",0.568278221605521,0.531459700498465,0.413152601384623,2.07429404328399e-05,4.12416617309522
"1461","task10","8dof","Superior Serratus Anterior",1.51113928461698,1.43919386707359,1.08746840338897,5.40576616981855e-05,10.8820574580207
"1462","task10","8dof","Superior Subscapularis",55.3697928066373,28.2840473573815,58.0077013278845,0.00919761049947843,99.9929248693987
"1463","task10","8dof","Superior Trapezius, Scapula",0.453115663637155,0.427399538834312,0.323943043845017,0.000200045184835154,3.4709024192578
"1464","task10","8dof","Supinator",6.07476243514351,5.1190867621888,4.7249245430282,0.000231828716834581,35.1012230854467
"1465","task10","8dof","Teres Major",73.3031411393441,18.2320476938651,76.1570955302205,1.15220664600983,99.9993586606519
"1466","task10","8dof","Teres Minor",36.427673746614,25.4531513803084,32.1239157408971,0.000732965051913892,99.9890725324341
"1467","task10","8dof","Trapezius, Clavicle",50.1649333644865,28.8572072599747,50.506122024391,0.0154143937262596,99.9491510932675
"1468","task10","8dof","Triceps Lateral Head",11.9314219641807,10.4752988936946,8.90436639273747,0.000182299100862093,76.3961738698218
"1469","task10","8dof","Triceps Long Head",7.6215970615336,6.60999167117736,5.79235636220336,0.00119703637855295,46.4581412101917
"1470","task10","8dof","Triceps Medial Head",9.53664961659506,8.36434709675468,7.21374702480818,3.6881762384422e-05,57.4988673153688
"1471","task11","11dof","Anconeus",49.4479213630545,28.8420742887557,49.0690648328708,0.00321911284925647,99.9914898976739
"1472","task11","11dof","Anterior Deltoid",1.60727889994413,1.50799421041765,1.15976107694268,0.00021040042181876,11.9760089270736
"1473","task11","11dof","Anterior Supraspinatus",50.6466054708123,28.6086380482799,51.3085924645189,0.0151896026381104,99.9917842608954
"1474","task11","11dof","Biceps Long Head",50.9887430761046,28.4202095798347,51.4746438519564,0.0186100510597975,99.9967339397225
"1475","task11","11dof","Biceps Short Head",40.391254335924,25.0838153793673,38.0005339399038,0.00839353336367643,99.9181673923869
"1476","task11","11dof","Brachialis",53.4496218359754,28.3097149293647,54.8633746257257,0.0282360770042622,99.9973868752496
"1477","task11","11dof","Brachioradialis",50.9089004216194,28.5796259297099,51.3474331927323,0.0308644993970209,99.9840770265617
"1478","task11","11dof","Coracobrachialis",38.1881509798317,26.0162019294908,34.3956800680841,0.00371062253542997,99.9887724351727
"1479","task11","11dof","Inferior Infraspinatus",47.3960702356428,26.9824054144732,46.6358197733433,0.00458998229887486,99.9930571217979
"1480","task11","11dof","Inferior Latissimus Dorsi",2.26903945665284,2.15109586730188,1.61466756489209,0.000144790496836231,18.2202657815491
"1481","task11","11dof","Inferior Pectoralis Major",0.417008225603529,0.398430196995574,0.297016857274975,4.9717630951681e-05,2.93894458088322
"1482","task11","11dof","Inferior Rhombiod",1.73234687660761,1.6139697990713,1.25437625209886,0.000231074931825864,13.4180177842203
"1483","task11","11dof","Inferior Serratus Anterior",5.6295413832604,2.96691667223439,5.61971474916887,0.00624247192876903,15.5600053776951
"1484","task11","11dof","Inferior Subscapularis",55.1985897481165,27.1435814316519,57.138613462892,0.0202635691062381,99.9384481760907
"1485","task11","11dof","Inferior Trapezius, Scapula",9.52933827728032,6.69917733011452,8.38440014659921,0.00575928600365511,37.298864726943
"1486","task11","11dof","Levator Scapula",3.15188678551318,2.9395264582345,2.29620731270632,2.51013733416905e-05,24.8845923502184
"1487","task11","11dof","Middle Deltoid",68.9874853311213,18.9539619472398,70.9516261967084,0.305792945691985,99.9964227516688
"1488","task11","11dof","Middle Latissimus Dorsi",1.94920102687073,1.83817808324897,1.40806644238293,0.000280180458582177,13.7685992926904
"1489","task11","11dof","Middle Pectoralis Major",1.03171606851365,0.978495552868498,0.742265868860972,0.000150410299645624,7.89714663062214
"1490","task11","11dof","Middle Serratus Anterior",9.81164467028084,6.94914606009656,8.5836196755771,0.0029758564368973,36.9541896952764
"1491","task11","11dof","Middle Subscapularis",52.7807756756441,27.7605027409721,53.9151141531043,0.000734191376783322,99.9980611616939
"1492","task11","11dof","Middle Trapezius, Scapula",5.14682152332149,4.37447569084527,3.98749218273785,0.000884995844103315,32.6131331907651
"1493","task11","11dof","Pectoralis Minor",12.2876015375357,9.06265826764277,10.5493966217844,0.00314847584204081,55.4978361191417
"1494","task11","11dof","Posterior Deltoid",61.4399998038077,25.032144314706,64.6958289702891,0.074936646781909,99.99361850986
"1495","task11","11dof","Posterior Supraspinatus",50.5184000791814,29.1695163671534,50.8231562504821,0.0162240308948181,99.9928665931001
"1496","task11","11dof","Pronator Quadratus",49.6906059749089,28.614105944074,49.7337989738635,0.0212920075563394,99.9994303550718
"1497","task11","11dof","Pronator Teres, Humeral",51.0197954280235,28.2995878985668,51.4750035854224,0.0408332207298856,99.9915482055931
"1498","task11","11dof","Pronator Teres, Ulnar",50.008351976316,28.8184564928237,49.5974276797541,0.0192206416434915,99.9988396667363
"1499","task11","11dof","Superior Infraspinatus",49.5321596415146,27.902636507914,49.2354229446142,0.00533861835646521,99.9968132155033
"1500","task11","11dof","Superior Latissimus Dorsi",3.2232540586192,3.04079400873315,2.35977523179526,0.00162231132073698,23.304281240615
"1501","task11","11dof","Superior Pectoralis Major",1.71772668959301,1.61826341441829,1.23963875068105,0.000366635216812738,13.4529096993776
"1502","task11","11dof","Superior Rhombiod",1.12092305563114,1.0535125691221,0.81626535114934,1.11990747165419e-05,8.09772358517601
"1503","task11","11dof","Superior Serratus Anterior",35.318074073508,15.2693026607006,35.34483148209,0.00272352791049202,85.2023153266504
"1504","task11","11dof","Superior Subscapularis",47.8875143092019,28.6785985404768,46.6737879541658,0.00357115295990251,99.9885255070142
"1505","task11","11dof","Superior Trapezius, Scapula",3.86402724742498,2.99682641501677,3.19422751473026,0.000412538761501019,18.8778948008376
"1506","task11","11dof","Supinator",52.481058162739,22.3537879468852,52.6772075370873,0.0873297906651416,99.9926342479962
"1507","task11","11dof","Teres Major",58.787517424749,25.3237613273569,61.5217901169055,0.014266191232748,99.9966418757457
"1508","task11","11dof","Teres Minor",47.3563879811018,27.3276737988216,46.3004744943195,0.0134310415755179,99.9793847588784
"1509","task11","11dof","Trapezius, Clavicle",91.5370539186231,7.66392030512757,93.7157717409699,35.5826641589493,99.9995752407195
"1510","task11","11dof","Triceps Lateral Head",45.195711000404,27.5080141116477,42.9251503215781,0.025389755956795,99.9925610768545
"1511","task11","11dof","Triceps Long Head",36.0215059160317,22.2941007274523,33.9224967343243,0.0219713508193498,99.9615853185331
"1512","task11","11dof","Triceps Medial Head",43.2724014639598,26.6809596503723,41.0184478025594,0.00395790105713889,99.95080707033
"1513","task11","3dof","Anconeus",49.9322339131252,28.7054379888532,50.14126870875,0.00999733013697934,99.9880930603961
"1514","task11","3dof","Anterior Deltoid",21.616020004402,18.323804387957,16.6542092342981,0.000989752050181703,98.8383172598005
"1515","task11","3dof","Anterior Supraspinatus",51.0876044742162,28.6846704000031,51.6223007809908,0.00420053440277623,99.9996879403055
"1516","task11","3dof","Biceps Long Head",41.0217407899963,27.8395189596491,36.9337146905357,0.0047920125719414,99.9325669672239
"1517","task11","3dof","Biceps Short Head",19.5457319933244,16.9334408472558,14.9628641880904,0.00983201405779788,99.7940343985689
"1518","task11","3dof","Brachialis",49.8757601876471,29.0319663157404,49.7657537482854,0.00422000100662179,99.9914884096207
"1519","task11","3dof","Brachioradialis",49.8093049822132,28.9925426217277,49.6693369668053,0.00035420980605827,99.9996219537537
"1520","task11","3dof","Coracobrachialis",21.7537331960789,18.5420197802401,16.8703918350044,1.30252165636557e-05,99.8940307696758
"1521","task11","3dof","Inferior Infraspinatus",59.0011104575154,26.762429451092,62.5408910496508,0.00470926561302321,99.9960075210006
"1522","task11","3dof","Inferior Latissimus Dorsi",46.2037430323986,28.2530782583735,44.6034649934724,0.0012701928313763,99.9826324329306
"1523","task11","3dof","Inferior Pectoralis Major",9.29473176221661,8.22761215598253,7.08895010665428,0.00203070643059883,60.285930431627
"1524","task11","3dof","Inferior Rhombiod",50.6248184136786,29.0398359896945,50.8053926821162,0.00439691942732412,99.9802933127492
"1525","task11","3dof","Inferior Serratus Anterior",50.5133081986507,28.6329484529171,50.9534037936851,0.010644641979779,99.9957861775919
"1526","task11","3dof","Inferior Subscapularis",47.618863598925,27.5559658826286,46.6180980284923,0.00140528673270301,99.9814427985419
"1527","task11","3dof","Inferior Trapezius, Scapula",49.5649306644829,28.8038532607192,49.4772473515777,0.00522680094962036,99.9947913999813
"1528","task11","3dof","Levator Scapula",50.3944617793191,28.7677617192773,50.3765962342327,0.0237199186739145,99.9973826909246
"1529","task11","3dof","Middle Deltoid",86.8766427968294,10.980298785753,89.6166236876913,28.2086147595931,99.9932025484577
"1530","task11","3dof","Middle Latissimus Dorsi",45.581771481458,28.5523947491875,43.3853432257094,0.0212789911761602,99.9662844436028
"1531","task11","3dof","Middle Pectoralis Major",20.0195954208266,17.6130197447227,15.2655251205692,0.00034535284642867,99.4819547454147
"1532","task11","3dof","Middle Serratus Anterior",50.2047650051921,28.567141730746,50.1483151598697,0.000610940757950207,99.9765155870288
"1533","task11","3dof","Middle Subscapularis",43.2198056519271,27.2916462504637,40.2064854676531,0.00893001911705937,99.9993200909285
"1534","task11","3dof","Middle Trapezius, Scapula",50.1021068952116,28.8673124676546,49.9757522490748,0.00219028969317137,99.9984545339122
"1535","task11","3dof","Pectoralis Minor",50.2218313948536,28.7032577263816,49.8188726561434,0.0171350981351959,99.9653037248012
"1536","task11","3dof","Posterior Deltoid",77.0299248685068,19.2122202961177,81.948427841952,0.235951086234243,99.9981451206252
"1537","task11","3dof","Posterior Supraspinatus",56.1566305334183,28.3891459558799,58.7689640449941,0.001713544897608,99.9693247701782
"1538","task11","3dof","Pronator Quadratus",50.3101001016479,28.9574260642692,50.178606770073,0.0281691135309681,99.9982459584195
"1539","task11","3dof","Pronator Teres, Humeral",50.3358331115954,28.9897582809347,50.2910424857752,0.00435248678931077,99.9943773705048
"1540","task11","3dof","Pronator Teres, Ulnar",50.5889871220496,28.8676380728507,50.9230142073306,0.0398936376683756,99.9701833098079
"1541","task11","3dof","Superior Infraspinatus",62.0921268433746,26.3271369980821,66.3530135404722,0.0125272573210933,99.9952761028063
"1542","task11","3dof","Superior Latissimus Dorsi",45.720936279496,28.6267573964778,43.6688574442899,0.00564608073841955,99.9796897881369
"1543","task11","3dof","Superior Pectoralis Major",25.3519543440147,21.0475491910242,20.0260899769183,0.00113699671528689,99.8869691412122
"1544","task11","3dof","Superior Rhombiod",49.6804729719891,28.8974564566846,49.7667755701268,0.00586429408708788,99.9884750026838
"1545","task11","3dof","Superior Serratus Anterior",50.1109926761946,29.0208895423792,50.4033687732984,0.00282103932655042,99.9888107502583
"1546","task11","3dof","Superior Subscapularis",39.6039683792845,27.4269679149388,35.2198392263147,0.0163879755291918,99.9843937568209
"1547","task11","3dof","Superior Trapezius, Scapula",50.144272127468,28.8965026008884,49.8153586182968,0.0218151974622993,99.9860149500558
"1548","task11","3dof","Supinator",49.983447625752,28.7712851054241,49.7379386622955,0.000431798927219562,99.960732274558
"1549","task11","3dof","Teres Major",51.8047411680205,25.9806674358064,52.3622727580142,0.0507562361955927,99.9930606543641
"1550","task11","3dof","Teres Minor",55.5593823931441,27.3146671978132,57.4710660222351,0.0399926487438029,99.9956105967804
"1551","task11","3dof","Trapezius, Clavicle",50.1982650812308,28.7596968275347,50.5961374278967,0.00346726950982701,99.9991295824635
"1552","task11","3dof","Triceps Lateral Head",50.0364318877334,28.783910782404,50.190759616738,0.0559874962110185,99.9909302900218
"1553","task11","3dof","Triceps Long Head",38.9572118587403,24.6531990994026,36.4009704188425,0.0311949594605676,99.9703836545469
"1554","task11","3dof","Triceps Medial Head",49.5864756758545,28.7836316682102,49.4323196731662,0.0201705672757291,99.9944430725154
"1555","task11","5dof","Anconeus",49.0383332996381,28.7329034057409,48.5389985292936,0.044121304135164,99.9815420742524
"1556","task11","5dof","Anterior Deltoid",21.107854381145,18.2965783978797,16.1483761710472,0.00232732959539184,99.7348372438811
"1557","task11","5dof","Anterior Supraspinatus",48.2525916498942,28.4441310093481,47.5615724527801,0.000764373616612968,99.9948193391601
"1558","task11","5dof","Biceps Long Head",45.4128456323882,27.9862801185413,43.140398210951,0.00917868021984569,99.9993115395128
"1559","task11","5dof","Biceps Short Head",21.6650647225528,17.5070494538004,17.4251299839891,0.000955018770537608,99.9736876534312
"1560","task11","5dof","Brachialis",55.4568944597938,27.5563688961799,57.6069404458233,0.0179129697013503,99.9813260163648
"1561","task11","5dof","Brachioradialis",51.8541172034267,28.7932127363448,52.9571702537363,0.0323565784359769,99.9863560293444
"1562","task11","5dof","Coracobrachialis",22.3442755673405,19.1489698193266,17.0558624279638,6.101617446852e-05,99.4710950881207
"1563","task11","5dof","Inferior Infraspinatus",59.342386092126,26.5698554057236,62.4887512813271,0.0452838645544795,99.9861537397385
"1564","task11","5dof","Inferior Latissimus Dorsi",46.8858780138866,28.6502534565669,45.4232800357288,0.020488492888282,99.9511724804911
"1565","task11","5dof","Inferior Pectoralis Major",9.34466587933735,8.12929668702968,7.23265968953856,0.00111572381281122,54.3146023792315
"1566","task11","5dof","Inferior Rhombiod",50.0646334469939,28.7875481404903,49.9123360778383,0.00232990320306325,99.9804180761464
"1567","task11","5dof","Inferior Serratus Anterior",49.9436746893426,28.9453212439554,50.0478032859654,0.00859840340572404,99.9910929202888
"1568","task11","5dof","Inferior Subscapularis",46.1879384390768,27.5962902736265,44.5394070339558,0.00322969350698976,99.9991697288361
"1569","task11","5dof","Inferior Trapezius, Scapula",49.8212155232489,28.905843000558,49.6713713693742,0.0105069993167395,99.9985364223068
"1570","task11","5dof","Levator Scapula",49.7649790661975,29.0516545537144,49.7519706789243,0.00537084438165247,99.9913737937904
"1571","task11","5dof","Middle Deltoid",85.7940291403364,11.6227787190189,88.4625129071914,26.0285056348144,99.9931707768702
"1572","task11","5dof","Middle Latissimus Dorsi",46.0398293574965,28.2700452078763,44.3894828844706,0.0194580465650351,99.9833364112225
"1573","task11","5dof","Middle Pectoralis Major",19.8231182766202,17.3740284785727,15.0413579046124,0.00726867412710885,99.8175956110185
"1574","task11","5dof","Middle Serratus Anterior",50.126069163803,29.0512475600997,50.0003017371883,0.00922735652674755,99.9755193719054
"1575","task11","5dof","Middle Subscapularis",40.9055429222974,27.0237332330977,37.6989391804295,0.00852456650084488,99.996520354292
"1576","task11","5dof","Middle Trapezius, Scapula",50.026154651531,29.1723253361198,50.1585524310024,0.0084507992746341,99.9916145236297
"1577","task11","5dof","Pectoralis Minor",49.865007149564,28.7554750422631,49.6249688793973,0.0218219474509229,99.9892278819511
"1578","task11","5dof","Posterior Deltoid",78.795420534663,18.1488976884667,83.6415356532765,0.0198853162538204,99.9936799947106
"1579","task11","5dof","Posterior Supraspinatus",55.4167871914172,28.4648818683715,58.2564236983834,0.0464185727773403,99.9849738926007
"1580","task11","5dof","Pronator Quadratus",48.753052440464,28.3146089074068,48.4342877056543,0.00977764666965086,99.9777067584683
"1581","task11","5dof","Pronator Teres, Humeral",49.7911844520548,28.3823001841242,50.4092048273917,0.00228153338872605,99.9608162682485
"1582","task11","5dof","Pronator Teres, Ulnar",49.4913247831912,28.7693143402453,49.4330741008438,0.00131636942406477,99.9994309314474
"1583","task11","5dof","Superior Infraspinatus",61.6832114738591,26.5042740194142,66.0883549778293,0.0564737913745339,99.996488036352
"1584","task11","5dof","Superior Latissimus Dorsi",46.7241366842423,28.7882315605045,45.0680535955803,0.000570869155447351,99.9965435620988
"1585","task11","5dof","Superior Pectoralis Major",24.8361479879914,21.1477514156264,18.9789399804772,0.00743903964509074,99.7652232619189
"1586","task11","5dof","Superior Rhombiod",50.0849355110403,28.9819541896507,50.0352910548127,0.0140965409474059,99.9712737437436
"1587","task11","5dof","Superior Serratus Anterior",49.8992526444496,28.5532541246738,49.8547920079229,0.00336984394724293,99.9915287502166
"1588","task11","5dof","Superior Subscapularis",39.1841517107825,27.5344038939324,34.576072457365,0.00402945792429832,99.9803272381593
"1589","task11","5dof","Superior Trapezius, Scapula",49.9115102929982,28.803423467748,49.7104923841955,0.0187649149828994,99.9798696240141
"1590","task11","5dof","Supinator",57.8380094003134,21.421562914751,58.7199896157034,0.109650816154205,99.9701592283466
"1591","task11","5dof","Teres Major",58.905183231442,23.9356128906535,61.0986149988285,0.0377078397695296,99.9893174893578
"1592","task11","5dof","Teres Minor",58.0483367031819,26.7884353015846,60.5960983779381,0.0043973492354521,99.9993839604955
"1593","task11","5dof","Trapezius, Clavicle",49.8336467828721,28.6895484036938,49.3442204170798,0.0106147842113435,99.9997286662865
"1594","task11","5dof","Triceps Lateral Head",42.1402047098322,26.9963082424602,38.9346810370845,0.0211706508009168,99.9901092042046
"1595","task11","5dof","Triceps Long Head",28.4496097016548,18.9128752425502,25.772579840991,0.0216459204837649,97.8422278252935
"1596","task11","5dof","Triceps Medial Head",39.2440151564406,25.3635099915881,36.1658695798823,0.0111482814109609,99.8005027169862
"1597","task11","8dof","Anconeus",49.8492277599339,29.1573097361997,49.8189364753047,0.00589748561770076,99.9956545630212
"1598","task11","8dof","Anterior Deltoid",2.70377535493937,2.45704530587259,2.00696921703056,0.000181506886013164,19.1295939701383
"1599","task11","8dof","Anterior Supraspinatus",50.4490849105181,28.7779763071961,51.0751607647908,0.0104993737589987,99.962598760033
"1600","task11","8dof","Biceps Long Head",50.7015690568812,28.5203515677626,50.8402225291546,0.00577224967225343,99.9499250097432
"1601","task11","8dof","Biceps Short Head",39.9177455635489,24.972600563883,37.2223328314899,0.0191287593993283,99.9432078927392
"1602","task11","8dof","Brachialis",53.5886237706437,27.9944092234946,55.036223440183,0.0254553783253564,99.9789511122857
"1603","task11","8dof","Brachioradialis",51.1661722170297,28.779621813335,51.718919785733,0.00166313951680541,99.9637208363973
"1604","task11","8dof","Coracobrachialis",37.3019171680684,25.6159030107132,32.980063457046,0.00795615241363512,99.9480793373639
"1605","task11","8dof","Inferior Infraspinatus",48.3046579678133,27.1743754699688,47.5453669042609,0.0739596212846139,99.9763756725141
"1606","task11","8dof","Inferior Latissimus Dorsi",9.50514919707062,8.6975230023847,7.09982019654224,0.00106874106399202,61.0587698202976
"1607","task11","8dof","Inferior Pectoralis Major",0.937022741567053,0.872222561884432,0.678831253936732,2.17396698514588e-05,6.67677977962475
"1608","task11","8dof","Inferior Rhombiod",2.87514650520196,2.71554380832077,2.07036771169416,0.000776256654885787,23.866312756634
"1609","task11","8dof","Inferior Serratus Anterior",5.69282363010814,3.74138944386068,5.21120078106952,0.00581685839911028,19.1763156577661
"1610","task11","8dof","Inferior Subscapularis",54.3228192832587,27.5621145315792,56.3025265657055,0.0197850745232264,99.9984515096367
